"factor1","fieldId","repId","numValue","experimentalUnitId"
37,1,5,217.976020820428,6037
38,1,5,230.24734349155,6038
39,1,5,178.136135447279,6039
40,1,5,247.474623814855,6040
41,1,5,243.797853058112,6041
42,1,5,210.708000639011,6042
43,1,5,241.378846243729,6043
44,1,5,235.625042941352,6044
45,1,5,238.632568902929,6045
46,1,5,209.436444165544,6046
47,1,5,239.197074941367,6047
48,1,5,217.329277320907,6048
49,1,5,193.261316714445,6049
50,1,5,213.475091110499,6050
51,1,5,233.772164874838,6051
52,1,5,228.896458232045,6052
53,1,5,210.593566162748,6053
54,1,5,204.763094071929,6054
55,1,5,239.408012098105,6055
56,1,5,220.616986622147,6056
57,1,5,218.344854695768,6057
58,1,5,199.36436513693,6058
59,1,5,225.451326160625,6059
60,1,5,229.843704451811,6060
1,2,5,209.932370328808,6061
2,2,5,203.207199844021,6062
3,2,5,214.802373094159,6063
4,2,5,229.156910435384,6064
5,2,5,194.670758143807,6065
6,2,5,252.035006175056,6066
7,2,5,198.832954153352,6067
8,2,5,216.369377296765,6068
9,2,5,200.849844691686,6069
10,2,5,202.295390778453,6070
11,2,5,204.499523356432,6071
12,2,5,220.09255045494,6072
13,2,5,197.062128812112,6073
14,2,5,220.285622211221,6074
15,2,5,248.540737906123,6075
16,2,5,188.029666896032,6076
17,2,5,211.193782373315,6077
18,2,5,243.866571511754,6078
19,2,5,228.927543848346,6079
20,2,5,199.407982891233,6080
21,2,5,198.542581393312,6081
22,2,5,243.441581993087,6082
23,2,5,232.518273563806,6083
24,2,5,225.356443167523,6084
25,2,5,217.527123214714,6085
26,2,5,219.493743495296,6086
27,2,5,218.852230952324,6087
28,2,5,200.762255073178,6088
29,2,5,207.962123283844,6089
30,2,5,232.947950284403,6090
31,2,5,219.512346224068,6091
32,2,5,223.421988187541,6092
33,2,5,181.406857984344,6093
34,2,5,248.103568704767,6094
35,2,5,188.28957536185,6095
36,2,5,213.982223229295,6096
37,2,5,216.666897476951,6097
38,2,5,202.03927607406,6098
39,2,5,218.886626276134,6099
40,2,5,224.899910824911,6100
41,2,5,218.574462462841,6101
42,2,5,211.764239459815,6102
43,2,5,234.260118504161,6103
44,2,5,269.537480932165,6104
45,2,5,240.140044565214,6105
46,2,5,273.84386555203,6106
47,2,5,226.296612735546,6107
48,2,5,207.395284457143,6108
49,2,5,197.150590831105,6109
50,2,5,226.928012320984,6110
51,2,5,215.184100963141,6111
52,2,5,222.757713211361,6112
53,2,5,199.171145013363,6113
54,2,5,218.522003686083,6114
55,2,5,181.256642858165,6115
56,2,5,222.206312655344,6116
57,2,5,204.030470765621,6117
58,2,5,225.603997808143,6118
59,2,5,219.292759589882,6119
60,2,5,197.844196941669,6120
1,3,5,218.248438938653,6121
2,3,5,224.274790955719,6122
3,3,5,225.894583699582,6123
4,3,5,263.664490512149,6124
5,3,5,230.832343878123,6125
6,3,5,220.784436603759,6126
7,3,5,203.752379629657,6127
8,3,5,239.710185886079,6128
9,3,5,215.437111488576,6129
10,3,5,225.386128925206,6130
11,3,5,226.10853327085,6131
12,3,5,231.223041187773,6132
13,3,5,223.440896035487,6133
14,3,5,216.950667301993,6134
15,3,5,233.350333365397,6135
16,3,5,212.76532268617,6136
17,3,5,239.888124175835,6137
18,3,5,201.645179832085,6138
19,3,5,214.851535512166,6139
20,3,5,243.845206569698,6140
21,3,5,223.185901331362,6141
22,3,5,253.555857366046,6142
23,3,5,258.148389432037,6143
24,3,5,191.231635043005,6144
25,3,5,194.536794253197,6145
26,3,5,213.555132702767,6146
27,3,5,205.333541731129,6147
28,3,5,198.161430087394,6148
29,3,5,202.152750534103,6149
30,3,5,212.733445944201,6150
31,3,5,224.93884166956,6151
32,3,5,273.46689530769,6152
33,3,5,191.984607524717,6153
34,3,5,218.569354023957,6154
35,3,5,199.74250773975,6155
36,3,5,223.329946277316,6156
37,3,5,221.977867729763,6157
38,3,5,213.311981055035,6158
39,3,5,216.898591932323,6159
40,3,5,216.302180301002,6160
41,3,5,244.082285114923,6161
42,3,5,247.903102874372,6162
43,3,5,215.713041349567,6163
44,3,5,239.812795318009,6164
45,3,5,225.327904193083,6165
46,3,5,250.610773165435,6166
47,3,5,227.700138202243,6167
48,3,5,198.48164957471,6168
49,3,5,225.525458405839,6169
50,3,5,243.826611167306,6170
51,3,5,212.945583230842,6171
52,3,5,226.979312331204,6172
53,3,5,213.412506426854,6173
54,3,5,203.040269687277,6174
55,3,5,202.432026668702,6175
56,3,5,219.45846233508,6176
57,3,5,223.927752353239,6177
58,3,5,241.685892090843,6178
59,3,5,203.791484425204,6179
60,3,5,222.600941339194,6180
1,4,5,236.730155351154,6181
2,4,5,205.768023256007,6182
3,4,5,213.562599956862,6183
4,4,5,263.760508668985,6184
5,4,5,217.498556694875,6185
6,4,5,216.589117438714,6186
7,4,5,249.097480113002,6187
8,4,5,211.967186551945,6188
9,4,5,228.65009045453,6189
10,4,5,188.45127226484,6190
11,4,5,242.655408879155,6191
12,4,5,226.674829920266,6192
13,4,5,233.056890266707,6193
14,4,5,202.197681515023,6194
15,4,5,197.547831161755,6195
16,4,5,207.449113862857,6196
17,4,5,253.42524528737,6197
18,4,5,196.415618422023,6198
19,4,5,222.748586945121,6199
20,4,5,220.534093805008,6200
21,4,5,231.408627203068,6201
22,4,5,240.269314174509,6202
23,4,5,246.836188325533,6203
24,4,5,198.906441556128,6204
25,4,5,243.989771339646,6205
26,4,5,199.516525499604,6206
27,4,5,213.448068331524,6207
28,4,5,237.002533758958,6208
29,4,5,223.652929610023,6209
30,4,5,231.6762862046,6210
31,4,5,251.180397867604,6211
32,4,5,227.938830906812,6212
33,4,5,237.145724533149,6213
34,4,5,211.881844971943,6214
35,4,5,224.259231130953,6215
36,4,5,186.048384994856,6216
37,4,5,238.117389642688,6217
38,4,5,247.24227073194,6218
39,4,5,218.568408610196,6219
40,4,5,240.354899169374,6220
41,4,5,228.822818409982,6221
42,4,5,231.610917111236,6222
43,4,5,250.252070392779,6223
44,4,5,260.755810135148,6224
45,4,5,254.753576492567,6225
46,4,5,213.376277314763,6226
47,4,5,236.712039500945,6227
48,4,5,243.48327023373,6228
49,4,5,220.237707474146,6229
50,4,5,224.965580452332,6230
51,4,5,240.52358976372,6231
52,4,5,216.373807740382,6232
53,4,5,202.786432621444,6233
54,4,5,236.320217230432,6234
55,4,5,229.121492996297,6235
56,4,5,219.98391012771,6236
57,4,5,231.345244817004,6237
58,4,5,195.823507767608,6238
59,4,5,238.678259013154,6239
60,4,5,195.637124323977,6240
1,5,5,275.209651603669,6241
2,5,5,264.967647729724,6242
3,5,5,233.229321534476,6243
4,5,5,250.72957490361,6244
5,5,5,250.488857643015,6245
6,5,5,240.179428253239,6246
7,5,5,232.240747581116,6247
8,5,5,257.010927013633,6248
9,5,5,267.282329022588,6249
10,5,5,257.701807198562,6250
11,5,5,246.864208343862,6251
12,5,5,219.424595667038,6252
13,5,5,264.151985991724,6253
14,5,5,245.18946395051,6254
15,5,5,247.680441792923,6255
16,5,5,216.111858092258,6256
17,5,5,289.085751993256,6257
18,5,5,255.543733504538,6258
19,5,5,267.674717112468,6259
20,5,5,266.178570776359,6260
21,5,5,278.791137226357,6261
22,5,5,284.361506378928,6262
23,5,5,241.747192395484,6263
24,5,5,259.975067678766,6264
25,5,5,242.350234511839,6265
26,5,5,229.920114922199,6266
27,5,5,237.556080700129,6267
28,5,5,259.55581440304,6268
29,5,5,212.523733047411,6269
30,5,5,250.721309620726,6270
31,5,5,247.042525778482,6271
32,5,5,285.534812578902,6272
33,5,5,267.998791337023,6273
34,5,5,268.045148387737,6274
35,5,5,224.128167055443,6275
36,5,5,253.057621934854,6276
37,5,5,256.774869116901,6277
38,5,5,253.422414596012,6278
39,5,5,224.185294566139,6279
40,5,5,259.500246445895,6280
41,5,5,273.057739357845,6281
42,5,5,281.09039677756,6282
43,5,5,238.226329893771,6283
44,5,5,220.709109454539,6284
45,5,5,246.170482070823,6285
46,5,5,258.509285937834,6286
47,5,5,227.367474601504,6287
48,5,5,272.055287758545,6288
49,5,5,228.170615035605,6289
50,5,5,256.638213026149,6290
51,5,5,259.796252477055,6291
52,5,5,274.414451537875,6292
53,5,5,277.832593367802,6293
54,5,5,240.833001325001,6294
55,5,5,239.077766010426,6295
56,5,5,235.208001057857,6296
57,5,5,280.781591501188,6297
58,5,5,264.714875152319,6298
59,5,5,232.76990911884,6299
60,5,5,255.744367806667,6300
1,6,5,277.016772224239,6301
2,6,5,268.039011593459,6302
3,6,5,248.764049963897,6303
4,6,5,256.565649483554,6304
5,6,5,269.885675864647,6305
6,6,5,262.058143254477,6306
7,6,5,252.94690564824,6307
8,6,5,222.343034209115,6308
9,6,5,244.462604597665,6309
10,6,5,273.951870826032,6310
11,6,5,252.901187145519,6311
12,6,5,289.890163220225,6312
13,6,5,232.800858369118,6313
14,6,5,230.188848619646,6314
15,6,5,237.222341705264,6315
16,6,5,232.994806185791,6316
17,6,5,230.94981279738,6317
18,6,5,222.749707858001,6318
19,6,5,245.070991859962,6319
20,6,5,248.948131711581,6320
21,6,5,193.775454694725,6321
22,6,5,292.017239854933,6322
23,6,5,256.559207627481,6323
24,6,5,226.790749296238,6324
25,6,5,261.845600629628,6325
26,6,5,194.584621377287,6326
27,6,5,226.074893934612,6327
28,6,5,259.387948901725,6328
29,6,5,193.116304147651,6329
30,6,5,241.166382240483,6330
31,6,5,247.797077124635,6331
32,6,5,257.092333529454,6332
33,6,5,265.761931960199,6333
34,6,5,232.828835637654,6334
35,6,5,217.193602702444,6335
36,6,5,240.299581085233,6336
37,6,5,242.14220035802,6337
38,6,5,260.320715831367,6338
39,6,5,213.209531676577,6339
40,6,5,248.811200712131,6340
41,6,5,248.224465542315,6341
42,6,5,227.515539572053,6342
43,6,5,221.470029847763,6343
44,6,5,220.670128688432,6344
45,6,5,260.768966674263,6345
46,6,5,265.198239376202,6346
47,6,5,237.376888366244,6347
48,6,5,258.082763470401,6348
49,6,5,243.986554811064,6349
50,6,5,240.768851611363,6350
51,6,5,265.233032024734,6351
52,6,5,227.127816726391,6352
53,6,5,248.536893101759,6353
54,6,5,255.177835337617,6354
55,6,5,227.308653568345,6355
56,6,5,236.932034836473,6356
57,6,5,238.499315377923,6357
58,6,5,262.996724626683,6358
59,6,5,220.690109479872,6359
60,6,5,246.434007297193,6360
1,7,5,214.710313213509,6361
2,7,5,176.757798073293,6362
3,7,5,190.211585929171,6363
4,7,5,217.207721832792,6364
5,7,5,192.983020530667,6365
6,7,5,214.453282847213,6366
7,7,5,186.282562423354,6367
8,7,5,220.80102668263,6368
9,7,5,223.051977596202,6369
10,7,5,210.5207169567,6370
11,7,5,194.881814410104,6371
12,7,5,204.152830932516,6372
13,7,5,215.075715656643,6373
14,7,5,195.576898157386,6374
15,7,5,195.919016532942,6375
16,7,5,195.835680816771,6376
17,7,5,237.174500315123,6377
18,7,5,223.379495919017,6378
19,7,5,202.249417326999,6379
20,7,5,201.444754298403,6380
21,7,5,205.859286297707,6381
22,7,5,200.852566927419,6382
23,7,5,203.927462638176,6383
24,7,5,200.875112756284,6384
25,7,5,189.193896109066,6385
26,7,5,166.741266396317,6386
27,7,5,221.502894593841,6387
28,7,5,188.707368200696,6388
29,7,5,219.612436353524,6389
30,7,5,223.924462546457,6390
31,7,5,203.91977367024,6391
32,7,5,236.371583704432,6392
33,7,5,203.423402832018,6393
34,7,5,208.085751282913,6394
35,7,5,180.751014725393,6395
36,7,5,195.934658964421,6396
37,7,5,204.824986112738,6397
38,7,5,217.399219751079,6398
39,7,5,159.281707646868,6399
40,7,5,194.674912806788,6400
41,7,5,250.731860329706,6401
42,7,5,219.920191184472,6402
43,7,5,210.546745927647,6403
44,7,5,235.341409264661,6404
45,7,5,186.569788603332,6405
46,7,5,214.681396457706,6406
47,7,5,216.798287678283,6407
48,7,5,206.415932298285,6408
49,7,5,215.947759474208,6409
50,7,5,178.470591002198,6410
51,7,5,189.19623783982,6411
52,7,5,208.061371810782,6412
53,7,5,223.446157273196,6413
54,7,5,211.628801168249,6414
55,7,5,204.331482979242,6415
56,7,5,215.359357256681,6416
57,7,5,206.459047609759,6417
58,7,5,204.272213546999,6418
59,7,5,185.703860492006,6419
60,7,5,185.803924030621,6420
1,8,5,221.636146013375,6421
2,8,5,243.048766523843,6422
3,8,5,237.761340503387,6423
4,8,5,241.24134403548,6424
5,8,5,228.224773603796,6425
6,8,5,257.933125696077,6426
7,8,5,232.034009637071,6427
8,8,5,243.501054489594,6428
9,8,5,236.469176254272,6429
10,8,5,235.009696117784,6430
11,8,5,241.587394746908,6431
12,8,5,250.850900402585,6432
13,8,5,257.537392301526,6433
14,8,5,255.712443078779,6434
15,8,5,229.843769423874,6435
16,8,5,228.147252916837,6436
17,8,5,266.138858621126,6437
18,8,5,257.834151630826,6438
19,8,5,236.604256242012,6439
20,8,5,218.195803631006,6440
21,8,5,227.873138193422,6441
22,8,5,268.715200243338,6442
23,8,5,256.326633567499,6443
24,8,5,235.313835002156,6444
25,8,5,223.189883305767,6445
26,8,5,226.604284696636,6446
27,8,5,225.463359809228,6447
28,8,5,232.10770981069,6448
29,8,5,234.402428212537,6449
30,8,5,246.23358050574,6450
31,8,5,274.033240405315,6451
32,8,5,238.161242246636,6452
33,8,5,256.246908223133,6453
34,8,5,240.53692679173,6454
35,8,5,217.088137985943,6455
36,8,5,249.659048297441,6456
37,8,5,256.181821952219,6457
38,8,5,231.958889679548,6458
39,8,5,234.107802521371,6459
40,8,5,259.831312272647,6460
41,8,5,248.995743374062,6461
42,8,5,249.136245056559,6462
43,8,5,220.497882192,6463
44,8,5,272.070327936292,6464
45,8,5,240.90063021667,6465
46,8,5,246.181800838159,6466
47,8,5,225.268362137287,6467
48,8,5,226.372583245721,6468
49,8,5,251.309808697589,6469
50,8,5,203.780515084282,6470
51,8,5,255.458758270771,6471
52,8,5,271.739078229077,6472
53,8,5,242.286230409072,6473
54,8,5,245.32579875888,6474
55,8,5,247.180053680064,6475
56,8,5,245.625981172963,6476
57,8,5,228.136185882843,6477
58,8,5,266.754731979118,6478
59,8,5,223.089285322467,6479
60,8,5,242.682666138066,6480
1,9,5,271.160539898759,6481
2,9,5,232.388442569131,6482
3,9,5,238.542917574467,6483
4,9,5,253.781320309498,6484
5,9,5,234.110207400624,6485
6,9,5,233.41830194918,6486
7,9,5,249.282960326672,6487
8,9,5,246.471187585071,6488
9,9,5,256.131992162564,6489
10,9,5,250.545805679466,6490
11,9,5,240.092181508522,6491
12,9,5,275.711461484042,6492
13,9,5,217.608396938117,6493
14,9,5,273.875340314659,6494
15,9,5,245.133510154384,6495
16,9,5,227.769508177146,6496
17,9,5,219.632458266731,6497
18,9,5,243.791336151696,6498
19,9,5,242.131492948127,6499
20,9,5,239.2683239675,6500
21,9,5,266.027060467212,6501
22,9,5,216.485533830788,6502
23,9,5,255.523305956845,6503
24,9,5,252.729802782179,6504
25,9,5,286.642413702927,6505
26,9,5,207.544613015146,6506
27,9,5,200.472249631868,6507
28,9,5,231.906682992036,6508
29,9,5,226.515180913815,6509
30,9,5,255.316370996893,6510
31,9,5,263.14870149651,6511
32,9,5,237.88808311974,6512
33,9,5,241.053096678053,6513
34,9,5,229.651273503066,6514
35,9,5,243.401396168743,6515
36,9,5,240.368609011935,6516
37,9,5,235.278670968996,6517
38,9,5,225.308493497118,6518
39,9,5,234.148976024879,6519
40,9,5,242.709444145986,6520
41,9,5,232.825970133669,6521
42,9,5,246.596852550714,6522
43,9,5,242.375978060489,6523
44,9,5,244.638062971504,6524
45,9,5,266.281220331227,6525
46,9,5,249.840315008816,6526
47,9,5,247.900100338845,6527
48,9,5,250.146581452113,6528
49,9,5,245.493090363044,6529
50,9,5,245.851243041144,6530
51,9,5,228.999489870178,6531
52,9,5,208.757761952372,6532
53,9,5,231.450794604672,6533
54,9,5,225.456107553232,6534
55,9,5,254.570607508549,6535
56,9,5,215.420442437311,6536
57,9,5,264.25970260851,6537
58,9,5,285.581337588014,6538
59,9,5,212.846164103853,6539
60,9,5,236.491227263219,6540
1,10,5,185.163170411834,6541
2,10,5,206.123415115428,6542
3,10,5,204.034508677368,6543
4,10,5,206.27789764836,6544
5,10,5,208.290973126855,6545
6,10,5,255.816255239379,6546
7,10,5,224.371632156674,6547
8,10,5,197.587892627425,6548
9,10,5,182.115805787802,6549
10,10,5,205.903896772092,6550
11,10,5,190.194252456961,6551
12,10,5,217.7017830965,6552
13,10,5,222.466542021908,6553
14,10,5,202.58109349898,6554
15,10,5,199.412998798924,6555
16,10,5,177.067339262304,6556
17,10,5,240.067772358558,6557
18,10,5,201.808806890369,6558
19,10,5,191.727567387031,6559
20,10,5,182.607667986779,6560
21,10,5,189.304964094464,6561
22,10,5,251.303676925792,6562
23,10,5,206.01452829378,6563
24,10,5,188.125253914108,6564
25,10,5,210.884147055341,6565
26,10,5,191.343859074532,6566
27,10,5,202.713540680071,6567
28,10,5,190.470678880684,6568
29,10,5,179.315869336984,6569
30,10,5,194.117805975672,6570
31,10,5,189.986854335871,6571
32,10,5,198.265577796771,6572
33,10,5,206.440003137793,6573
34,10,5,212.044777155699,6574
35,10,5,197.624714412188,6575
36,10,5,169.250647685763,6576
37,10,5,219.008792661344,6577
38,10,5,212.462624197718,6578
39,10,5,200.948131443508,6579
40,10,5,221.302462884177,6580
41,10,5,211.297989710291,6581
42,10,5,213.992062547301,6582
43,10,5,214.712661882483,6583
44,10,5,195.228052391788,6584
45,10,5,231.376086484255,6585
46,10,5,206.320511478194,6586
47,10,5,195.987000761405,6587
48,10,5,212.646085236251,6588
49,10,5,201.770704845982,6589
50,10,5,218.644450242602,6590
51,10,5,244.659198303024,6591
52,10,5,175.8679559637,6592
53,10,5,213.12614493322,6593
54,10,5,219.887577352691,6594
55,10,5,199.675837778069,6595
56,10,5,202.766871417787,6596
57,10,5,229.757091382114,6597
58,10,5,236.057355014031,6598
59,10,5,189.971857221738,6599
60,10,5,188.176680816121,6600
1,11,5,207.227109947771,6601
2,11,5,178.335384521452,6602
3,11,5,200.059841459794,6603
4,11,5,228.682636093868,6604
5,11,5,197.120252485687,6605
6,11,5,175.743079377095,6606
7,11,5,210.849390048512,6607
8,11,5,229.193290497843,6608
9,11,5,179.450282650489,6609
10,11,5,229.568421079797,6610
11,11,5,188.582886778091,6611
12,11,5,196.583479031739,6612
13,11,5,216.15451842514,6613
14,11,5,182.540619333512,6614
15,11,5,206.59408816572,6615
16,11,5,196.101076749964,6616
17,11,5,219.621912498415,6617
18,11,5,202.435158196064,6618
19,11,5,211.635807785956,6619
20,11,5,215.024359212133,6620
21,11,5,183.415773146333,6621
22,11,5,199.704506411238,6622
23,11,5,195.720953377272,6623
24,11,5,195.556378030466,6624
25,11,5,189.680767426466,6625
26,11,5,202.320046465756,6626
27,11,5,168.604895969476,6627
28,11,5,176.240526491771,6628
29,11,5,192.106787113946,6629
30,11,5,183.884405408141,6630
31,11,5,219.267126183613,6631
32,11,5,222.61102286604,6632
33,11,5,201.745658731752,6633
34,11,5,224.608367451964,6634
35,11,5,170.317007383353,6635
36,11,5,185.654140719664,6636
37,11,5,206.584615884448,6637
38,11,5,186.703553734095,6638
39,11,5,200.793569784648,6639
40,11,5,182.633061592478,6640
41,11,5,195.995749038829,6641
42,11,5,204.937257320968,6642
43,11,5,215.458619471188,6643
44,11,5,192.499222617768,6644
45,11,5,243.828675897197,6645
46,11,5,228.36244199397,6646
47,11,5,196.976872489822,6647
48,11,5,203.260873410679,6648
49,11,5,222.028933187346,6649
50,11,5,185.368993721259,6650
51,11,5,202.435682222074,6651
52,11,5,222.337837011919,6652
53,11,5,232.656123383782,6653
54,11,5,196.85459933048,6654
55,11,5,193.123302417361,6655
56,11,5,218.972647742491,6656
57,11,5,237.290538874848,6657
58,11,5,195.789787251967,6658
59,11,5,211.343914505259,6659
60,11,5,188.689907708018,6660
1,12,5,169.906150227756,6661
2,12,5,165.568976492972,6662
3,12,5,167.744149384892,6663
4,12,5,207.545143863173,6664
5,12,5,185.071986011299,6665
6,12,5,200.12949120377,6666
7,12,5,189.483838318102,6667
8,12,5,231.42666252653,6668
9,12,5,197.904138162952,6669
10,12,5,154.122453888901,6670
11,12,5,216.707683663229,6671
12,12,5,176.84597524473,6672
13,12,5,189.574654834942,6673
14,12,5,225.142569971624,6674
15,12,5,164.716350606105,6675
16,12,5,143.05678486484,6676
17,12,5,194.730704307816,6677
18,12,5,188.475733836179,6678
19,12,5,166.95197325489,6679
20,12,5,181.677782739208,6680
21,12,5,188.522266278244,6681
22,12,5,190.155119702515,6682
23,12,5,166.695861209723,6683
24,12,5,167.798844061715,6684
25,12,5,170.774719762562,6685
26,12,5,187.981770349548,6686
27,12,5,189.460504540782,6687
28,12,5,185.034166119517,6688
29,12,5,161.432410115334,6689
30,12,5,186.514891651634,6690
31,12,5,181.076962962682,6691
32,12,5,187.373976264461,6692
33,12,5,201.358290181445,6693
34,12,5,194.653456944692,6694
35,12,5,162.063008028021,6695
36,12,5,206.959400995432,6696
37,12,5,202.702428181108,6697
38,12,5,162.690946375346,6698
39,12,5,169.594939080199,6699
40,12,5,193.00832976623,6700
41,12,5,189.022533905353,6701
42,12,5,178.808730916889,6702
43,12,5,175.855301934053,6703
44,12,5,190.882694673953,6704
45,12,5,175.833140982026,6705
46,12,5,211.143515621327,6706
47,12,5,182.369390336319,6707
48,12,5,197.750370943908,6708
49,12,5,198.018945813202,6709
50,12,5,179.323988068002,6710
51,12,5,185.187443344235,6711
52,12,5,162.030932813183,6712
53,12,5,170.567623979841,6713
54,12,5,170.418736922522,6714
55,12,5,172.612392638477,6715
56,12,5,210.456333202152,6716
57,12,5,214.435262255175,6717
58,12,5,196.253810718336,6718
59,12,5,153.541653015682,6719
60,12,5,172.844035213838,6720
1,13,5,240.913615326848,6721
2,13,5,261.368908360096,6722
3,13,5,272.523999765298,6723
4,13,5,251.318866601737,6724
5,13,5,250.237775489302,6725
6,13,5,225.427928160692,6726
7,13,5,236.294258147451,6727
8,13,5,265.258987815995,6728
9,13,5,251.420693492564,6729
10,13,5,235.437220381497,6730
11,13,5,263.649913056404,6731
12,13,5,243.347305217614,6732
13,13,5,258.52949074722,6733
14,13,5,265.634652405037,6734
15,13,5,251.628583219053,6735
16,13,5,233.014339503005,6736
17,13,5,222.76628486952,6737
18,13,5,263.634348231172,6738
19,13,5,245.306408313155,6739
20,13,5,235.349849851282,6740
21,13,5,242.932372542633,6741
22,13,5,260.399806765651,6742
23,13,5,260.668589163916,6743
24,13,5,249.774948267596,6744
25,13,5,258.288883298863,6745
26,13,5,221.694806763912,6746
27,13,5,197.831022314936,6747
28,13,5,213.934184297082,6748
29,13,5,222.063165479346,6749
30,13,5,266.045310677366,6750
31,13,5,264.44382299309,6751
32,13,5,250.26043219218,6752
33,13,5,269.207485485792,6753
34,13,5,274.248819758414,6754
35,13,5,273.117466770908,6755
36,13,5,219.91658484864,6756
37,13,5,245.818218989876,6757
38,13,5,251.901926839155,6758
39,13,5,241.819326705785,6759
40,13,5,251.854802197393,6760
41,13,5,288.974042702297,6761
42,13,5,254.878281543656,6762
43,13,5,218.174197366679,6763
44,13,5,231.857578441324,6764
45,13,5,236.397081095059,6765
46,13,5,249.040430536865,6766
47,13,5,195.954355000139,6767
48,13,5,246.230105914759,6768
49,13,5,226.08788315131,6769
50,13,5,236.608809251971,6770
51,13,5,235.663715074207,6771
52,13,5,269.532932952499,6772
53,13,5,237.989328471519,6773
54,13,5,253.550142825579,6774
55,13,5,244.540483427717,6775
56,13,5,233.917380859625,6776
57,13,5,250.323215967387,6777
58,13,5,270.687327003605,6778
59,13,5,204.920979206202,6779
60,13,5,244.594168581282,6780
1,14,5,215.859409457441,6781
2,14,5,222.726383062245,6782
3,14,5,190.678957569926,6783
4,14,5,240.538436782929,6784
5,14,5,213.137057436795,6785
6,14,5,206.688020346346,6786
7,14,5,182.947912417209,6787
8,14,5,217.776283537391,6788
9,14,5,191.072268526929,6789
10,14,5,225.733772158491,6790
11,14,5,228.999486960725,6791
12,14,5,230.951317935301,6792
13,14,5,206.071234317097,6793
14,14,5,192.848062776534,6794
15,14,5,201.652148606235,6795
16,14,5,250.189735477477,6796
17,14,5,180.006114929618,6797
18,14,5,231.794954487158,6798
19,14,5,184.041228764214,6799
20,14,5,213.127823724087,6800
21,14,5,188.611540378513,6801
22,14,5,245.747520705372,6802
23,14,5,227.069714794607,6803
24,14,5,235.096136729569,6804
25,14,5,211.916749875154,6805
26,14,5,179.547529406725,6806
27,14,5,204.923536541598,6807
28,14,5,198.221941178779,6808
29,14,5,193.8451484913,6809
30,14,5,228.982751005299,6810
31,14,5,218.981805261841,6811
32,14,5,214.412501578116,6812
33,14,5,203.811187486184,6813
34,14,5,186.551710070827,6814
35,14,5,160.107535542577,6815
36,14,5,202.557792875465,6816
37,14,5,204.297467347332,6817
38,14,5,211.805271751483,6818
39,14,5,213.365309721858,6819
40,14,5,207.980743277749,6820
41,14,5,187.305614546594,6821
42,14,5,198.626326830084,6822
43,14,5,212.334340376939,6823
44,14,5,221.762899534166,6824
45,14,5,205.484688575861,6825
46,14,5,210.787938901176,6826
47,14,5,222.511122681353,6827
48,14,5,189.371132449489,6828
49,14,5,192.034443695423,6829
50,14,5,219.487213195625,6830
51,14,5,178.096010112407,6831
52,14,5,217.263255128019,6832
53,14,5,199.79660808441,6833
54,14,5,215.631726014308,6834
55,14,5,197.555485022062,6835
56,14,5,192.554273203685,6836
57,14,5,223.948969417753,6837
58,14,5,215.546358128915,6838
59,14,5,192.097238772132,6839
60,14,5,200.876648899281,6840
1,15,5,228.599532151646,6841
2,15,5,195.319831234537,6842
3,15,5,212.138705785497,6843
4,15,5,213.909185431815,6844
5,15,5,195.446754326289,6845
6,15,5,215.745533467474,6846
7,15,5,213.779101022277,6847
8,15,5,208.963719974835,6848
9,15,5,214.668830016018,6849
10,15,5,171.446681957049,6850
11,15,5,224.822118096214,6851
12,15,5,221.932313002611,6852
13,15,5,253.816585394741,6853
14,15,5,222.539139955037,6854
15,15,5,230.391528993304,6855
16,15,5,219.621875641093,6856
17,15,5,235.248091339612,6857
18,15,5,216.74300810991,6858
19,15,5,223.187133917511,6859
20,15,5,216.211360651459,6860
21,15,5,190.297739161883,6861
22,15,5,218.616531693816,6862
23,15,5,239.509953951643,6863
24,15,5,200.924488130853,6864
25,15,5,216.5923846487,6865
26,15,5,209.493871644604,6866
27,15,5,227.253925419907,6867
28,15,5,226.0426893988,6868
29,15,5,245.879266929715,6869
30,15,5,225.73706198485,6870
31,15,5,237.748066693071,6871
32,15,5,227.374785540156,6872
33,15,5,220.54548349621,6873
34,15,5,238.283956144414,6874
35,15,5,236.16798994806,6875
36,15,5,224.552346730709,6876
37,15,5,217.937719598866,6877
38,15,5,193.573984930716,6878
39,15,5,221.302611583873,6879
40,15,5,236.475268890178,6880
41,15,5,217.428577010109,6881
42,15,5,242.628776775294,6882
43,15,5,242.098355993111,6883
44,15,5,215.021422634542,6884
45,15,5,209.169039255873,6885
46,15,5,238.500625041823,6886
47,15,5,229.442289251804,6887
48,15,5,242.581843740556,6888
49,15,5,231.507881353423,6889
50,15,5,218.892657544207,6890
51,15,5,218.611352953554,6891
52,15,5,209.793391038731,6892
53,15,5,218.594570840875,6893
54,15,5,210.77819303507,6894
55,15,5,207.037566985819,6895
56,15,5,213.241914171509,6896
57,15,5,240.441330166929,6897
58,15,5,201.6517629696,6898
59,15,5,235.005326300955,6899
60,15,5,194.647156948695,6900
1,16,5,225.308520967709,6901
2,16,5,232.327716917245,6902
3,16,5,244.444469857312,6903
4,16,5,241.263575624082,6904
5,16,5,260.914992372996,6905
6,16,5,214.217733325876,6906
7,16,5,235.581784644848,6907
8,16,5,246.361034700177,6908
9,16,5,230.762178430754,6909
