ENTRY,ENTRY_CATEGORY,LOCATION,REP,RESP,COV
"MON201117,MON101065,MON101082,MON101068",TEST,ARLH,1,189.5545,6.1333
"MON201116,MON101065,MON101082,MON101068",TEST,ARLH,1,149.2151,6.1333
"MON201115,MON101065,MON101082,MON101068",TEST,ARLH,1,208.7221,6.1333
"MON201114,MON101065,MON101082,MON101068",TEST,ARLH,1,192.3881,6.1333
"MON201111,MON101065,MON101082,MON101068",TEST,ARLH,1,193.1937,6.1333
"MON201113,MON101065,MON101082,MON101068",TEST,ARLH,1,204.9903,6.1333
"MON201110,MON101065,MON101082,MON101068",TEST,ARLH,1,208.0618,6.1333
"MON201109,MON101065,MON101082,MON101068",TEST,ARLH,1,190.8956,6.1333
"MON201108,MON101065,MON101082,MON101068",TEST,ARLH,1,203.5148,6.1333
"MON201107,MON101065,MON101082,MON101068",TEST,ARLH,1,152.8897,6.1333
"MON201106,MON101065,MON101082,MON101068",TEST,ARLH,1,204.8412,6.1333
"MON201102,MON101065,MON101082,MON101068",TEST,ARLH,1,203.6561,6.1333
"MON201105,MON101065,MON101082,MON101068",TEST,ARLH,1,195.3887,6.1333
"MON201101,MON101065,MON101082,MON101068",TEST,ARLH,1,205.1123,6.1333
"MON201104,MON101065,MON101082,MON101068",TEST,ARLH,1,200.1551,6.1333
"MON201100,MON101065,MON101082,MON101068",TEST,ARLH,1,185.6052,6.1333
"MON201103,MON101065,MON101082,MON101068",TEST,ARLH,1,199.1832,6.1333
"MON201099,MON101065,MON101082,MON101068",TEST,ARLH,1,177.6289,6.1333
"MON201098,MON101065,MON101082,MON101068",TEST,ARLH,1,196.2825,6.1333
"MON201097,MON101065,MON101082,MON101068",TEST,ARLH,1,178.0179,6.1333
"MON201096,MON101065,MON101082,MON101068",TEST,ARLH,1,200.6989,6.1333
"MON201095,MON101065,MON101082,MON101068",TEST,ARLH,1,178.4932,6.1333
"MON201092,MON101065,MON101082,MON101068",TEST,ARLH,1,199.0237,6.1333
"MON201094,MON101065,MON101082,MON101068",TEST,ARLH,1,188.0085,6.1333
"MON201091,MON101065,MON101082,MON101068",TEST,ARLH,1,213.7601,6.1333
"MON201093,MON101065,MON101082,MON101068",TEST,ARLH,1,166.701,6.1333
"MON201090,MON101065,MON101082,MON101068",TEST,ARLH,1,196.0273,6.1333
"MON201089,MON101065,MON101082,MON101068",TEST,ARLH,1,187.8472,6.1333
"MON201088,MON101065,MON101082,MON101068",TEST,ARLH,1,177.3675,6.1333
MON101066,COMM,ARLH,1,152.9834,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,188.9219,6.1333
"MON101065,MON101068,MON101082,MON101149",TEST,ARLH,1,198.7458,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,179.4653,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,184.163,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,188.065,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,178.7948,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,187.1737,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,201.8018,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,193.5701,6.1333
"MON201209,MON101065,MON101082,MON101068",TEST,ARLH,1,198.0062,6.1333
"MON201225,MON101065,MON101082,MON101068",TEST,ARLH,1,170.8103,6.1333
"MON201223,MON101065,MON101082,MON101068",TEST,ARLH,1,200.9492,6.1333
"MON201229,MON101065,MON101082,MON101068",TEST,ARLH,1,189.4297,6.1333
"MON201227,MON101065,MON101082,MON101068",TEST,ARLH,1,209.3453,6.1333
"MON201211,MON101065,MON101082,MON101068",TEST,ARLH,1,186.543,6.1333
"MON201207,MON101065,MON101082,MON101068",TEST,ARLH,1,201.6415,6.1333
"MON201244,MON101065,MON101082,MON101068",TEST,ARLH,1,198.3754,6.1333
"MON201232,MON101065,MON101082,MON101068",TEST,ARLH,1,217.3216,6.1333
"MON201248,MON101065,MON101082,MON101068",TEST,ARLH,1,203.5845,6.1333
"MON201246,MON101065,MON101082,MON101068",TEST,ARLH,1,200.5646,6.1333
"MON201252,MON101065,MON101082,MON101068",TEST,ARLH,1,187.8506,6.1333
"MON201250,MON101065,MON101082,MON101068",TEST,ARLH,1,198.4757,6.1333
"MON201251,MON101065,MON101082,MON101068",TEST,ARLH,1,198.6769,6.1333
"MON201249,MON101065,MON101082,MON101068",TEST,ARLH,1,183.8253,6.1333
"MON201247,MON101065,MON101082,MON101068",TEST,ARLH,1,200.0151,6.1333
"MON201245,MON101065,MON101082,MON101068",TEST,ARLH,1,200.9949,6.1333
"MON201243,MON101065,MON101082,MON101068",TEST,ARLH,1,184.9299,6.1333
"MON201231,MON101065,MON101082,MON101068",TEST,ARLH,1,203.9392,6.1333
"MON201228,MON101065,MON101082,MON101068",TEST,ARLH,1,158.0784,6.1333
"MON201226,MON101065,MON101082,MON101068",TEST,ARLH,1,194.9355,6.1333
"MON201224,MON101065,MON101082,MON101068",TEST,ARLH,1,198.9129,6.1333
"MON201212,MON101065,MON101082,MON101068",TEST,ARLH,1,185.8325,6.1333
"MON201210,MON101065,MON101082,MON101068",TEST,ARLH,1,212.4214,6.1333
"MON201208,MON101065,MON101082,MON101068",TEST,ARLH,1,205.6416,6.1333
"MON201206,MON101065,MON101082,MON101068",TEST,ARLH,1,202.345,6.1333
"MON201204,MON101065,MON101082,MON101068",TEST,ARLH,1,197.0577,6.1333
"MON201192,MON101065,MON101082,MON101068",TEST,ARLH,1,204.8542,6.1333
"MON201190,MON101065,MON101082,MON101068",TEST,ARLH,1,196.4262,6.1333
"MON201188,MON101065,MON101082,MON101068",TEST,ARLH,1,206.3493,6.1333
"MON201186,MON101065,MON101082,MON101068",TEST,ARLH,1,175.8422,6.1333
"MON201184,MON101065,MON101082,MON101068",TEST,ARLH,1,211.3528,6.1333
MON101066,COMM,ARLH,1,187.9837,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,192.098,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,200.2798,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,188.8237,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,184.458,6.1333
"MON201218,MON101065,MON101082,MON101068",TEST,ARLH,1,209.6427,6.1333
"MON201173,MON101065,MON101082,MON101068",TEST,ARLH,1,203.3817,6.1333
"MON201174,MON101065,MON101082,MON101068",TEST,ARLH,1,182.081,6.1333
"MON201175,MON101065,MON101082,MON101068",TEST,ARLH,1,205.4801,6.1333
"MON201180,MON101065,MON101082,MON101068",TEST,ARLH,1,196.7544,6.1333
"MON201179,MON101065,MON101082,MON101068",TEST,ARLH,1,205.606,6.1333
"MON201178,MON101065,MON101082,MON101068",TEST,ARLH,1,188.4769,6.1333
"MON201177,MON101065,MON101082,MON101068",TEST,ARLH,1,195.3484,6.1333
"MON201176,MON101065,MON101082,MON101068",TEST,ARLH,1,185.9015,6.1333
"MON201182,MON101065,MON101082,MON101068",TEST,ARLH,1,206.2021,6.1333
"MON201195,MON101065,MON101082,MON101068",TEST,ARLH,1,186.7176,6.1333
"MON201194,MON101065,MON101082,MON101068",TEST,ARLH,1,181.226,6.1333
"MON201201,MON101065,MON101082,MON101068",TEST,ARLH,1,188.5753,6.1333
"MON201200,MON101065,MON101082,MON101068",TEST,ARLH,1,197.5317,6.1333
"MON201199,MON101065,MON101082,MON101068",TEST,ARLH,1,179.1797,6.1333
"MON201202,MON101065,MON101082,MON101068",TEST,ARLH,1,195.8951,6.1333
"MON201215,MON101065,MON101082,MON101068",TEST,ARLH,1,183.6892,6.1333
"MON201198,MON101065,MON101082,MON101068",TEST,ARLH,1,205.4947,6.1333
"MON201214,MON101065,MON101082,MON101068",TEST,ARLH,1,180.1105,6.1333
"MON201213,MON101065,MON101082,MON101068",TEST,ARLH,1,210.2284,6.1333
"MON201219,MON101065,MON101082,MON101068",TEST,ARLH,1,201.0402,6.1333
"MON201217,MON101065,MON101082,MON101068",TEST,ARLH,1,199.1782,6.1333
"MON201220,MON101065,MON101082,MON101068",TEST,ARLH,1,194.5297,6.1333
"MON201216,MON101065,MON101082,MON101068",TEST,ARLH,1,201.9165,6.1333
"MON201197,MON101065,MON101082,MON101068",TEST,ARLH,1,177.3919,6.1333
"MON201222,MON101065,MON101082,MON101068",TEST,ARLH,1,197.2234,6.1333
"MON201221,MON101065,MON101082,MON101068",TEST,ARLH,1,192.3706,6.1333
"MON201237,MON101065,MON101082,MON101068",TEST,ARLH,1,189.1249,6.1333
"MON201236,MON101065,MON101082,MON101068",TEST,ARLH,1,200.2911,6.1333
"MON201235,MON101065,MON101082,MON101068",TEST,ARLH,1,179.9597,6.1333
"MON201238,MON101065,MON101082,MON101068",TEST,ARLH,1,197.9958,6.1333
"MON201241,MON101065,MON101082,MON101068",TEST,ARLH,1,210.8319,6.1333
"MON201234,MON101065,MON101082,MON101068",TEST,ARLH,1,196.5557,6.1333
"MON201240,MON101065,MON101082,MON101068",TEST,ARLH,1,204.1196,6.1333
"MON201239,MON101065,MON101082,MON101068",TEST,ARLH,1,181.4365,6.1333
"MON201255,MON101065,MON101082,MON101068",TEST,ARLH,1,197.7098,6.1333
"MON201254,MON101065,MON101082,MON101068",TEST,ARLH,1,171.8063,6.1333
"MON201196,MON101065,MON101082,MON101068",TEST,ARLH,1,211.7952,6.1333
"MON201253,MON101065,MON101082,MON101068",TEST,ARLH,1,179.2402,6.1333
"MON201193,MON101065,MON101082,MON101068",TEST,ARLH,1,208.362,6.1333
"MON201242,MON101065,MON101082,MON101068",TEST,ARLH,1,201.8858,6.1333
"MON201233,MON101065,MON101082,MON101068",TEST,ARLH,1,185.9458,6.1333
"MON201258,MON101065,MON101082,MON101068",TEST,ARLH,1,190.5864,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,202.3475,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,185.8418,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,179.1735,6.1333
"MON201183,MON101065,MON101082,MON101068",TEST,ARLH,1,200.8468,6.1333
MON101149,TEST,ARLH,1,183.0261,6.1333
"MON201187,MON101065,MON101082,MON101068",TEST,ARLH,1,192.9235,6.1333
"MON201185,MON101065,MON101082,MON101068",TEST,ARLH,1,216.3475,6.1333
"MON201257,MON101065,MON101082,MON101068",TEST,ARLH,1,176.1758,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,184.4112,6.1333
"MON201205,MON101065,MON101082,MON101068",TEST,ARLH,1,173.6683,6.1333
"MON201203,MON101065,MON101082,MON101068",TEST,ARLH,1,218.7338,6.1333
"MON201191,MON101065,MON101082,MON101068",TEST,ARLH,1,205.5375,6.1333
"MON201256,MON101065,MON101082,MON101068",TEST,ARLH,1,163.3363,6.1333
"MON201189,MON101065,MON101082,MON101068",TEST,ARLH,1,186.9994,6.1333
"MON201181,MON101065,MON101082,MON101068",TEST,ARLH,1,189.464,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,206.269,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,178.1208,6.1333
"MON201264,MON101065,MON101082,MON101068",TEST,ARLH,1,181.2308,6.1333
"MON201270,MON101065,MON101082,MON101068",TEST,ARLH,1,194.4254,6.1333
"MON201268,MON101065,MON101082,MON101068",TEST,ARLH,1,200.1803,6.1333
"MON201284,MON101065,MON101082,MON101068",TEST,ARLH,1,195.8467,6.1333
"MON201272,MON101065,MON101082,MON101068",TEST,ARLH,1,216.9775,6.1333
"MON201288,MON101065,MON101082,MON101068",TEST,ARLH,1,200.139,6.1333
"MON201266,MON101065,MON101082,MON101068",TEST,ARLH,1,196.0952,6.1333
"MON201286,MON101065,MON101082,MON101068",TEST,ARLH,1,203.5148,6.1333
"MON201290,MON101065,MON101082,MON101068",TEST,ARLH,1,206.1304,6.1333
"MON201306,MON101065,MON101082,MON101068",TEST,ARLH,1,187.2878,6.1333
"MON201304,MON101065,MON101082,MON101068",TEST,ARLH,1,194.9358,6.1333
"MON201310,MON101065,MON101082,MON101068",TEST,ARLH,1,203.9368,6.1333
"MON201308,MON101065,MON101082,MON101068",TEST,ARLH,1,204.499,6.1333
"MON201352,MON101065,MON101082,MON101068",TEST,ARLH,1,197.4478,6.1333
"MON201292,MON101065,MON101082,MON101068",TEST,ARLH,1,206.8043,6.1333
"MON201346,MON101065,MON101082,MON101068",TEST,ARLH,1,214.1102,6.1333
"MON201348,MON101065,MON101082,MON101068",TEST,ARLH,1,216.0628,6.1333
"MON201350,MON101065,MON101082,MON101068",TEST,ARLH,1,203.799,6.1333
"MON201343,MON101065,MON101082,MON101068",TEST,ARLH,1,,6.1333
"MON201356,MON101065,MON101082,MON101068",TEST,ARLH,1,203.8151,6.1333
"MON201330,MON101065,MON101082,MON101068",TEST,ARLH,1,201.9483,6.1333
"MON201328,MON101065,MON101082,MON101068",TEST,ARLH,1,198.3174,6.1333
"MON201326,MON101065,MON101082,MON101068",TEST,ARLH,1,207.6959,6.1333
"MON201324,MON101065,MON101082,MON101068",TEST,ARLH,1,196.107,6.1333
"MON201323,MON101065,MON101082,MON101068",TEST,ARLH,1,206.8382,6.1333
"MON201322,MON101065,MON101082,MON101068",TEST,ARLH,1,202.4068,6.1333
"MON201320,MON101065,MON101082,MON101068",TEST,ARLH,1,193.0586,6.1333
"MON201318,MON101065,MON101082,MON101068",TEST,ARLH,1,197.4021,6.1333
"MON201316,MON101065,MON101082,MON101068",TEST,ARLH,1,201.2323,6.1333
"MON201313,MON101065,MON101082,MON101068",TEST,ARLH,1,201.2208,6.1333
"MON201301,MON101065,MON101082,MON101068",TEST,ARLH,1,202.5879,6.1333
"MON201299,MON101065,MON101082,MON101068",TEST,ARLH,1,204.3305,6.1333
"MON201297,MON101065,MON101082,MON101068",TEST,ARLH,1,185.561,6.1333
"MON201295,MON101065,MON101082,MON101068",TEST,ARLH,1,184.9922,6.1333
"MON201293,MON101065,MON101082,MON101068",TEST,ARLH,1,202.7642,6.1333
"MON201281,MON101065,MON101082,MON101068",TEST,ARLH,1,187.2091,6.1333
"MON201279,MON101065,MON101082,MON101068",TEST,ARLH,1,193.432,6.1333
"MON201277,MON101065,MON101082,MON101068",TEST,ARLH,1,198.013,6.1333
"MON201275,MON101065,MON101082,MON101068",TEST,ARLH,1,208.5646,6.1333
"MON201273,MON101065,MON101082,MON101068",TEST,ARLH,1,207.9341,6.1333
"MON201261,MON101065,MON101082,MON101068",TEST,ARLH,1,218.8621,6.1333
"MON201259,MON101065,MON101082,MON101068",TEST,ARLH,1,187.6184,6.1333
"MON101347,MON101065,MON101068,MON101082",TEST,ARLH,1,189.6544,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,209.6212,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,209.3146,6.1333
"MON201345,MON101065,MON101082,MON101068",TEST,ARLH,1,204.3369,6.1333
"MON201347,MON101065,MON101082,MON101068",TEST,ARLH,1,219.1978,6.1333
"MON201349,MON101065,MON101082,MON101068",TEST,ARLH,1,201.6359,6.1333
"MON201351,MON101065,MON101082,MON101068",TEST,ARLH,1,196.7742,6.1333
"MON201354,MON101065,MON101082,MON101068",TEST,ARLH,1,203.4262,6.1333
"MON201312,MON101065,MON101082,MON101068",TEST,ARLH,1,211.2408,6.1333
"MON201311,MON101065,MON101082,MON101068",TEST,ARLH,1,216.9327,6.1333
"MON201309,MON101065,MON101082,MON101068",TEST,ARLH,1,200.5888,6.1333
"MON201307,MON101065,MON101082,MON101068",TEST,ARLH,1,206.974,6.1333
"MON201305,MON101065,MON101082,MON101068",TEST,ARLH,1,215.5836,6.1333
"MON201303,MON101065,MON101082,MON101068",TEST,ARLH,1,212.2401,6.1333
"MON201291,MON101065,MON101082,MON101068",TEST,ARLH,1,196.939,6.1333
"MON201289,MON101065,MON101082,MON101068",TEST,ARLH,1,203.8602,6.1333
"MON201287,MON101065,MON101082,MON101068",TEST,ARLH,1,209.8368,6.1333
"MON201285,MON101065,MON101082,MON101068",TEST,ARLH,1,186.0323,6.1333
"MON201283,MON101065,MON101082,MON101068",TEST,ARLH,1,207.4329,6.1333
"MON201271,MON101065,MON101082,MON101068",TEST,ARLH,1,194.9831,6.1333
"MON201269,MON101065,MON101082,MON101068",TEST,ARLH,1,195.5705,6.1333
"MON201267,MON101065,MON101082,MON101068",TEST,ARLH,1,186.3968,6.1333
"MON201265,MON101065,MON101082,MON101068",TEST,ARLH,1,191.3318,6.1333
"MON201263,MON101065,MON101082,MON101068",TEST,ARLH,1,206.1884,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,196.8827,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,206.3,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,179.9903,6.1333
MON101066,COMM,ARLH,1,201.4296,6.1333
"MON201260,MON101065,MON101082,MON101068",TEST,ARLH,1,215.9085,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,212.8591,6.1333
"MON201262,MON101065,MON101082,MON101068",TEST,ARLH,1,203.06,6.1333
"MON201276,MON101065,MON101082,MON101068",TEST,ARLH,1,181.3579,6.1333
"MON201278,MON101065,MON101082,MON101068",TEST,ARLH,1,197.8517,6.1333
"MON201274,MON101065,MON101082,MON101068",TEST,ARLH,1,200.2955,6.1333
"MON201280,MON101065,MON101082,MON101068",TEST,ARLH,1,200.2529,6.1333
"MON201294,MON101065,MON101082,MON101068",TEST,ARLH,1,205.4138,6.1333
"MON201296,MON101065,MON101082,MON101068",TEST,ARLH,1,211.1178,6.1333
"MON201282,MON101065,MON101082,MON101068",TEST,ARLH,1,190.9538,6.1333
"MON201302,MON101065,MON101082,MON101068",TEST,ARLH,1,196.647,6.1333
"MON201314,MON101065,MON101082,MON101068",TEST,ARLH,1,194.9756,6.1333
"MON201300,MON101065,MON101082,MON101068",TEST,ARLH,1,214.4932,6.1333
"MON201317,MON101065,MON101082,MON101068",TEST,ARLH,1,201.6048,6.1333
"MON201321,MON101065,MON101082,MON101068",TEST,ARLH,1,186.5419,6.1333
"MON201319,MON101065,MON101082,MON101068",TEST,ARLH,1,208.9848,6.1333
"MON201325,MON101065,MON101082,MON101068",TEST,ARLH,1,195.6738,6.1333
"MON201329,MON101065,MON101082,MON101068",TEST,ARLH,1,206.7405,6.1333
"MON201519,MON101065,MON101082,MON101068",TEST,ARLH,1,199.2763,6.1333
"MON201327,MON101065,MON101082,MON101068",TEST,ARLH,1,206.4016,6.1333
"MON201344,MON101065,MON101082,MON101068",TEST,ARLH,1,194.2829,6.1333
"MON201298,MON101065,MON101082,MON101068",TEST,ARLH,1,208.1916,6.1333
"MON201335,MON101065,MON101082,MON101068",TEST,ARLH,1,187.0995,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,212.3966,6.1333
"MON201600,MON101065,MON101082,MON101068",TEST,ARLH,1,179.6227,6.1333
"MON201333,MON101065,MON101082,MON101068",TEST,ARLH,1,199.5789,6.1333
"MON201659,MON101065,MON101082,MON101068",TEST,ARLH,1,196.4423,6.1333
"MON201639,MON101065,MON101082,MON101068",TEST,ARLH,1,178.5844,6.1333
"MON201641,MON101065,MON101082,MON101068",TEST,ARLH,1,192.2636,6.1333
"MON201625,MON101065,MON101082,MON101068",TEST,ARLH,1,202.0694,6.1333
"MON201645,MON101065,MON101082,MON101068",TEST,ARLH,1,194.1329,6.1333
"MON201623,MON101065,MON101082,MON101068",TEST,ARLH,1,198.0928,6.1333
"MON201637,MON101065,MON101082,MON101068",TEST,ARLH,1,182.6783,6.1333
"MON201596,MON101065,MON101082,MON101068",TEST,ARLH,1,185.4198,6.1333
"MON201588,MON101065,MON101082,MON101068",TEST,ARLH,1,205.3592,6.1333
"MON201609,MON101065,MON101082,MON101068",TEST,ARLH,1,211.6419,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,188.9289,6.1333
"MON201587,MON101065,MON101082,MON101068",TEST,ARLH,1,174.1726,6.1333
"MON201337,MON101065,MON101082,MON101068",TEST,ARLH,1,210.7632,6.1333
"MON201655,MON101065,MON101082,MON101068",TEST,ARLH,1,186.4081,6.1333
"MON201653,MON101065,MON101082,MON101068",TEST,ARLH,1,206.6081,6.1333
"MON201340,MON101065,MON101082,MON101068",TEST,ARLH,1,197.4854,6.1333
"MON201586,MON101065,MON101082,MON101068",TEST,ARLH,1,181.7684,6.1333
"MON201607,MON101065,MON101082,MON101068",TEST,ARLH,1,214.2938,6.1333
"MON201649,MON101065,MON101082,MON101068",TEST,ARLH,1,191.5217,6.1333
"MON201591,MON101065,MON101082,MON101068",TEST,ARLH,1,188.7183,6.1333
"MON201647,MON101065,MON101082,MON101068",TEST,ARLH,1,210.199,6.1333
"MON201635,MON101065,MON101082,MON101068",TEST,ARLH,1,200.628,6.1333
"MON201651,MON101065,MON101082,MON101068",TEST,ARLH,1,205.914,6.1333
"MON201590,MON101065,MON101082,MON101068",TEST,ARLH,1,201.2516,6.1333
"MON201595,MON101065,MON101082,MON101068",TEST,ARLH,1,204.0217,6.1333
"MON201631,MON101065,MON101082,MON101068",TEST,ARLH,1,195.056,6.1333
"MON201592,MON101065,MON101082,MON101068",TEST,ARLH,1,197.718,6.1333
"MON201629,MON101065,MON101082,MON101068",TEST,ARLH,1,194.4181,6.1333
"MON201593,MON101065,MON101082,MON101068",TEST,ARLH,1,188.7689,6.1333
"MON201627,MON101065,MON101082,MON101068",TEST,ARLH,1,189.4221,6.1333
"MON201633,MON101065,MON101082,MON101068",TEST,ARLH,1,200.1625,6.1333
"MON201594,MON101065,MON101082,MON101068",TEST,ARLH,1,202.0786,6.1333
"MON201612,MON101065,MON101082,MON101068",TEST,ARLH,1,191.2225,6.1333
"MON201613,MON101065,MON101082,MON101068",TEST,ARLH,1,210.0501,6.1333
"MON201610,MON101065,MON101082,MON101068",TEST,ARLH,1,194.0687,6.1333
"MON201611,MON101065,MON101082,MON101068",TEST,ARLH,1,204.6266,6.1333
"MON201608,MON101065,MON101082,MON101068",TEST,ARLH,1,197.6636,6.1333
"MON201342,MON101065,MON101082,MON101068",TEST,ARLH,1,202.0584,6.1333
"MON201615,MON101065,MON101082,MON101068",TEST,ARLH,1,189.5649,6.1333
"MON201589,MON101065,MON101082,MON101068",TEST,ARLH,1,205.9804,6.1333
"MON201614,MON101065,MON101082,MON101068",TEST,ARLH,1,180.4723,6.1333
"MON201616,MON101065,MON101082,MON101068",TEST,ARLH,1,190.6336,6.1333
"MON201628,MON101065,MON101082,MON101068",TEST,ARLH,1,205.1694,6.1333
"MON201630,MON101065,MON101082,MON101068",TEST,ARLH,1,205.745,6.1333
"MON201632,MON101065,MON101082,MON101068",TEST,ARLH,1,203.6275,6.1333
"MON201634,MON101065,MON101082,MON101068",TEST,ARLH,1,189.1206,6.1333
"MON201636,MON101065,MON101082,MON101068",TEST,ARLH,1,213.4038,6.1333
"MON201648,MON101065,MON101082,MON101068",TEST,ARLH,1,188.9897,6.1333
"MON201650,MON101065,MON101082,MON101068",TEST,ARLH,1,191.2632,6.1333
"MON201652,MON101065,MON101082,MON101068",TEST,ARLH,1,199.5263,6.1333
"MON201654,MON101065,MON101082,MON101068",TEST,ARLH,1,177.0055,6.1333
"MON201656,MON101065,MON101082,MON101068",TEST,ARLH,1,208.6685,6.1333
"MON201338,MON101065,MON101082,MON101068",TEST,ARLH,1,215.8403,6.1333
"MON201341,MON101065,MON101082,MON101068",TEST,ARLH,1,180.2858,6.1333
MON101066,COMM,ARLH,1,200.0391,6.1333
"MON201597,MON101065,MON101082,MON101068",TEST,ARLH,1,206.0826,6.1333
"MON201599,MON101065,MON101082,MON101068",TEST,ARLH,1,193.3118,6.1333
"MON201602,MON101065,MON101082,MON101068",TEST,ARLH,1,202.0819,6.1333
"MON201604,MON101065,MON101082,MON101068",TEST,ARLH,1,213.3827,6.1333
"MON201606,MON101065,MON101082,MON101068",TEST,ARLH,1,184.8879,6.1333
"MON201617,MON101065,MON101082,MON101068",TEST,ARLH,1,202.9351,6.1333
"MON201618,MON101065,MON101082,MON101068",TEST,ARLH,1,188.1525,6.1333
"MON201620,MON101065,MON101082,MON101068",TEST,ARLH,1,204.9243,6.1333
"MON201622,MON101065,MON101082,MON101068",TEST,ARLH,1,204.5485,6.1333
"MON201624,MON101065,MON101082,MON101068",TEST,ARLH,1,187.1549,6.1333
"MON201626,MON101065,MON101082,MON101068",TEST,ARLH,1,194.3384,6.1333
"MON201638,MON101065,MON101082,MON101068",TEST,ARLH,1,215.0081,6.1333
"MON201640,MON101065,MON101082,MON101068",TEST,ARLH,1,189.4586,6.1333
"MON201642,MON101065,MON101082,MON101068",TEST,ARLH,1,194.9084,6.1333
"MON201643,MON101065,MON101082,MON101068",TEST,ARLH,1,182.8955,6.1333
"MON201644,MON101065,MON101082,MON101068",TEST,ARLH,1,209.8779,6.1333
"MON201646,MON101065,MON101082,MON101068",TEST,ARLH,1,200.4829,6.1333
"MON201658,MON101065,MON101082,MON101068",TEST,ARLH,1,197.3105,6.1333
"MON201660,MON101065,MON101082,MON101068",TEST,ARLH,1,205.1457,6.1333
"MON201332,MON101065,MON101082,MON101068",TEST,ARLH,1,208.1967,6.1333
"MON201334,MON101065,MON101082,MON101068",TEST,ARLH,1,195.2473,6.1333
"MON201336,MON101065,MON101082,MON101068",TEST,ARLH,1,187.8447,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,208.7397,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,202.4966,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,179.5014,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,189.8854,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,209.369,6.1333
"MON101349,MON101065,MON101068,MON101082",TEST,ARLH,1,202.1943,6.1333
"MON201621,MON101065,MON101082,MON101068",TEST,ARLH,1,195.552,6.1333
"MON201657,MON101065,MON101082,MON101068",TEST,ARLH,1,205.522,6.1333
"MON101065,MON101082,MON101068",CONTROL,ARLH,1,181.1602,6.1333
"MON201619,MON101065,MON101082,MON101068",TEST,ARLH,1,190.9988,6.1333
"MON201603,MON101065,MON101082,MON101068",TEST,ARLH,1,188.4748,6.1333
"MON201598,MON101065,MON101082,MON101068",TEST,ARLH,1,200.0283,6.1333
"MON201601,MON101065,MON101082,MON101068",TEST,ARLH,1,178.181,6.1333
"MON201605,MON101065,MON101082,MON101068",TEST,ARLH,1,206.0064,6.1333
"MON201529,MON101065,MON101082,MON101068",TEST,ARLH,1,180.4145,6.1333
"MON201541,MON101065,MON101082,MON101068",TEST,ARLH,1,148.3637,6.1333
"MON201539,MON101065,MON101082,MON101068",TEST,ARLH,1,191.3156,6.1333
"MON201530,MON101065,MON101082,MON101068",TEST,ARLH,1,157.8834,6.1333
"MON201527,MON101065,MON101082,MON101068",TEST,ARLH,1,207.4549,6.1333
"MON201538,MON101065,MON101082,MON101068",TEST,ARLH,1,193.2662,6.1333
"MON201525,MON101065,MON101082,MON101068",TEST,ARLH,1,205.331,6.1333
"MON201526,MON101065,MON101082,MON101068",TEST,ARLH,1,190.2855,6.1333
"MON201536,MON101065,MON101082,MON101068",TEST,ARLH,1,175.6469,6.1333
"MON201542,MON101065,MON101082,MON101068",TEST,ARLH,1,152.405,6.1333
"MON201524,MON101065,MON101082,MON101068",TEST,ARLH,1,206.2074,6.1333
"MON201522,MON101065,MON101082,MON101068",TEST,ARLH,1,202.4105,6.1333
"MON201511,MON101065,MON101082,MON101068",TEST,ARLH,1,199.1327,6.1333
"MON201518,MON101065,MON101082,MON101068",TEST,ARLH,1,140.7959,6.1333
