ENTRY,ENTRY_CATEGORY,LOCATION,REP,RESP,COV
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,185.7994,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,199.1694,5.7
"MON200389,MON200325,MON101065,MON101068,MON101082",TEST,ARJO,1,178.0317,5.7
"MON200389,MON200132,MON101065,MON101068,MON101082",TEST,ARJO,1,161.0881,5.7
"MON200389,MON200016,MON101065,MON101068,MON101082",TEST,ARJO,1,170.7999,5.7
"MON202783,MON101065,MON101082,MON101068",TEST,ARJO,1,189.0916,5.7
"MON200389,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,158.5318,5.7
"MON200096,MON200074,MON101065,MON101068,MON101082",TEST,ARJO,1,171.5903,5.7
"MON200096,MON200325,MON101065,MON101068,MON101082",TEST,ARJO,1,175.5504,5.7
"MON200096,MON200132,MON101065,MON101068,MON101082",TEST,ARJO,1,179.4227,5.7
"MON200132,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,157.1653,5.7
"MON200074,MON200325,MON101065,MON101068,MON101082",TEST,ARJO,1,172.641,5.7
"MON200074,MON200132,MON101065,MON101068,MON101082",TEST,ARJO,1,172.9034,5.7
"MON200074,MON200016,MON101065,MON101068,MON101082",TEST,ARJO,1,191.257,5.7
"MON200074,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,170.4504,5.7
"MON200325,MON200132,MON101065,MON101068,MON101082",TEST,ARJO,1,153.63,5.7
"MON200325,MON200016,MON101065,MON101068,MON101082",TEST,ARJO,1,182.8282,5.7
"MON200325,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,184.0925,5.7
"MON200132,MON200016,MON101065,MON101068,MON101082",TEST,ARJO,1,177.8588,5.7
"MON200016,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,179.422,5.7
"MON200483,MON101065,MON101082,MON101068",TEST,ARJO,1,179.7135,5.7
"MON200236,MON101065,MON101082,MON101068",TEST,ARJO,1,172.091,5.7
"MON200202,MON101065,MON101082,MON101068",TEST,ARJO,1,170.7341,5.7
"MON202652,MON101065,MON101082,MON101068",TEST,ARJO,1,185.9279,5.7
"MON202653,MON101065,MON101082,MON101068",TEST,ARJO,1,174.7302,5.7
"MON202654,MON101065,MON101082,MON101068",TEST,ARJO,1,177.0987,5.7
"MON202655,MON101065,MON101082,MON101068",TEST,ARJO,1,171.3985,5.7
"MON202656,MON101065,MON101082,MON101068",TEST,ARJO,1,160.6443,5.7
"MON202657,MON101065,MON101082,MON101068",TEST,ARJO,1,182.3688,5.7
"MON202658,MON101065,MON101082,MON101068",TEST,ARJO,1,173.9899,5.7
"MON202659,MON101065,MON101082,MON101068",TEST,ARJO,1,185.4833,5.7
"MON202660,MON101065,MON101082,MON101068",TEST,ARJO,1,182.3522,5.7
"MON202671,MON101065,MON101082,MON101068",TEST,ARJO,1,162.5014,5.7
"MON202672,MON101065,MON101082,MON101068",TEST,ARJO,1,179.8682,5.7
"MON202673,MON101065,MON101082,MON101068",TEST,ARJO,1,159.9261,5.7
"MON202674,MON101065,MON101082,MON101068",TEST,ARJO,1,157.113,5.7
"MON202675,MON101065,MON101082,MON101068",TEST,ARJO,1,177.271,5.7
"MON202676,MON101065,MON101082,MON101068",TEST,ARJO,1,160.3029,5.7
"MON202677,MON101065,MON101082,MON101068",TEST,ARJO,1,178.7406,5.7
"MON202678,MON101065,MON101082,MON101068",TEST,ARJO,1,173.5759,5.7
"MON202679,MON101065,MON101082,MON101068",TEST,ARJO,1,172.3107,5.7
"MON202680,MON101065,MON101082,MON101068",TEST,ARJO,1,193.3713,5.7
"MON202681,MON101065,MON101082,MON101068",TEST,ARJO,1,172.9358,5.7
"MON202682,MON101065,MON101082,MON101068",TEST,ARJO,1,169.1501,5.7
"MON202683,MON101065,MON101082,MON101068",TEST,ARJO,1,181.4332,5.7
"MON202684,MON101065,MON101082,MON101068",TEST,ARJO,1,177.7792,5.7
"MON202686,MON101065,MON101082,MON101068",TEST,ARJO,1,170.9787,5.7
"MON202687,MON101065,MON101082,MON101068",TEST,ARJO,1,171.0655,5.7
"MON202688,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9104,5.7
"MON202689,MON101065,MON101082,MON101068",TEST,ARJO,1,188.7842,5.7
"MON202690,MON101065,MON101082,MON101068",TEST,ARJO,1,150.6516,5.7
"MON202700,MON101065,MON101082,MON101068",TEST,ARJO,1,180.3037,5.7
"MON202701,MON101065,MON101082,MON101068",TEST,ARJO,1,179.56,5.7
"MON202702,MON101065,MON101082,MON101068",TEST,ARJO,1,160.4755,5.7
"MON202703,MON101065,MON101082,MON101068",TEST,ARJO,1,188.492,5.7
"MON202704,MON101065,MON101082,MON101068",TEST,ARJO,1,185.3142,5.7
"MON202705,MON101065,MON101082,MON101068",TEST,ARJO,1,168.31,5.7
"MON202706,MON101065,MON101082,MON101068",TEST,ARJO,1,182.1697,5.7
MON101066,COMM,ARJO,1,209.5188,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,170.7568,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,180.8361,5.7
"MON200389,MON101065,MON101068,MON101082",TEST,ARJO,1,182.7775,5.7
"MON200397,MON101065,MON101068,MON101082",TEST,ARJO,1,179.0199,5.7
"MON200428,MON101065,MON101068,MON101082",TEST,ARJO,1,181.1704,5.7
"MON200152,MON101065,MON101068,MON101082",TEST,ARJO,1,187.1074,5.7
"MON202862,MON101065,MON101082,MON101068",TEST,ARJO,1,167.4612,5.7
"MON202863,MON101065,MON101082,MON101068",TEST,ARJO,1,166.173,5.7
"MON202864,MON101065,MON101082,MON101068",TEST,ARJO,1,165.8109,5.7
"MON202865,MON101065,MON101082,MON101068",TEST,ARJO,1,177.6109,5.7
"MON202866,MON101065,MON101082,MON101068",TEST,ARJO,1,162.1766,5.7
"MON202867,MON101065,MON101082,MON101068",TEST,ARJO,1,170.8599,5.7
"MON202878,MON101065,MON101082,MON101068",TEST,ARJO,1,158.1961,5.7
"MON202879,MON101065,MON101082,MON101068",TEST,ARJO,1,181.6571,5.7
"MON202880,MON101065,MON101082,MON101068",TEST,ARJO,1,169.0997,5.7
"MON202881,MON101065,MON101082,MON101068",TEST,ARJO,1,186.4291,5.7
"MON202882,MON101065,MON101082,MON101068",TEST,ARJO,1,176.0838,5.7
"MON202883,MON101065,MON101082,MON101068",TEST,ARJO,1,180.3295,5.7
"MON202884,MON101065,MON101082,MON101068",TEST,ARJO,1,153.2821,5.7
"MON202885,MON101065,MON101082,MON101068",TEST,ARJO,1,176.8109,5.7
"MON202886,MON101065,MON101082,MON101068",TEST,ARJO,1,168.6918,5.7
"MON202887,MON101065,MON101082,MON101068",TEST,ARJO,1,177.7254,5.7
"MON202908,MON101065,MON101082,MON101068",TEST,ARJO,1,186.7772,5.7
"MON202909,MON101065,MON101082,MON101068",TEST,ARJO,1,166.4323,5.7
"MON202910,MON101065,MON101082,MON101068",TEST,ARJO,1,176.99,5.7
"MON202911,MON101065,MON101082,MON101068",TEST,ARJO,1,176.3923,5.7
"MON202912,MON101065,MON101082,MON101068",TEST,ARJO,1,167.4013,5.7
"MON202913,MON101065,MON101082,MON101068",TEST,ARJO,1,189.2111,5.7
"MON202914,MON101065,MON101082,MON101068",TEST,ARJO,1,168.3771,5.7
"MON202915,MON101065,MON101082,MON101068",TEST,ARJO,1,172.7578,5.7
"MON202916,MON101065,MON101082,MON101068",TEST,ARJO,1,163.8969,5.7
"MON202917,MON101065,MON101082,MON101068",TEST,ARJO,1,175.7841,5.7
"MON202928,MON101065,MON101082,MON101068",TEST,ARJO,1,185.3793,5.7
"MON202929,MON101065,MON101082,MON101068",TEST,ARJO,1,189.8624,5.7
"MON202930,MON101065,MON101082,MON101068",TEST,ARJO,1,168.4629,5.7
"MON202931,MON101065,MON101082,MON101068",TEST,ARJO,1,185.5846,5.7
"MON202932,MON101065,MON101082,MON101068",TEST,ARJO,1,173.9917,5.7
"MON202933,MON101065,MON101082,MON101068",TEST,ARJO,1,169.2208,5.7
"MON202934,MON101065,MON101082,MON101068",TEST,ARJO,1,159.3586,5.7
"MON202935,MON101065,MON101082,MON101068",TEST,ARJO,1,192.5398,5.7
"MON202936,MON101065,MON101082,MON101068",TEST,ARJO,1,178.5554,5.7
"MON202937,MON101065,MON101082,MON101068",TEST,ARJO,1,177.9854,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,197.298,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,172.5068,5.7
"MON200282,MON101065,MON101068,MON101082",TEST,ARJO,1,186.5574,5.7
"MON200291,MON101065,MON101068,MON101082",TEST,ARJO,1,156.8309,5.7
"MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,171.2175,5.7
"MON200329,MON101065,MON101068,MON101082",TEST,ARJO,1,167.3739,5.7
"MON202868,MON101065,MON101082,MON101068",TEST,ARJO,1,169.5704,5.7
"MON202869,MON101065,MON101082,MON101068",TEST,ARJO,1,188.2599,5.7
"MON202871,MON101065,MON101082,MON101068",TEST,ARJO,1,168.6358,5.7
"MON202872,MON101065,MON101082,MON101068",TEST,ARJO,1,158.7978,5.7
"MON202873,MON101065,MON101082,MON101068",TEST,ARJO,1,178.2245,5.7
"MON202874,MON101065,MON101082,MON101068",TEST,ARJO,1,179.6645,5.7
"MON202875,MON101065,MON101082,MON101068",TEST,ARJO,1,177.1586,5.7
"MON202876,MON101065,MON101082,MON101068",TEST,ARJO,1,181.0351,5.7
"MON202877,MON101065,MON101082,MON101068",TEST,ARJO,1,175.0887,5.7
"MON202888,MON101065,MON101082,MON101068",TEST,ARJO,1,160.1663,5.7
"MON202889,MON101065,MON101082,MON101068",TEST,ARJO,1,189.4544,5.7
"MON202890,MON101065,MON101082,MON101068",TEST,ARJO,1,180.9101,5.7
"MON202891,MON101065,MON101082,MON101068",TEST,ARJO,1,176.014,5.7
"MON202892,MON101065,MON101082,MON101068",TEST,ARJO,1,192.4176,5.7
"MON202893,MON101065,MON101082,MON101068",TEST,ARJO,1,162.6551,5.7
"MON202894,MON101065,MON101082,MON101068",TEST,ARJO,1,194.0062,5.7
"MON202895,MON101065,MON101082,MON101068",TEST,ARJO,1,152.5382,5.7
"MON202896,MON101065,MON101082,MON101068",TEST,ARJO,1,182.2696,5.7
"MON202897,MON101065,MON101082,MON101068",TEST,ARJO,1,165.1662,5.7
"MON202898,MON101065,MON101082,MON101068",TEST,ARJO,1,164.9309,5.7
"MON202899,MON101065,MON101082,MON101068",TEST,ARJO,1,172.8173,5.7
"MON202900,MON101065,MON101082,MON101068",TEST,ARJO,1,185.2986,5.7
"MON202901,MON101065,MON101082,MON101068",TEST,ARJO,1,164.2239,5.7
"MON202902,MON101065,MON101082,MON101068",TEST,ARJO,1,169.6671,5.7
"MON202903,MON101065,MON101082,MON101068",TEST,ARJO,1,180.9939,5.7
"MON202904,MON101065,MON101082,MON101068",TEST,ARJO,1,175.891,5.7
"MON202905,MON101065,MON101082,MON101068",TEST,ARJO,1,183.4359,5.7
"MON202906,MON101065,MON101082,MON101068",TEST,ARJO,1,179.1516,5.7
"MON202907,MON101065,MON101082,MON101068",TEST,ARJO,1,171.8972,5.7
"MON202919,MON101065,MON101082,MON101068",TEST,ARJO,1,186.4524,5.7
"MON202920,MON101065,MON101082,MON101068",TEST,ARJO,1,167.4452,5.7
"MON202921,MON101065,MON101082,MON101068",TEST,ARJO,1,166.6381,5.7
"MON202922,MON101065,MON101082,MON101068",TEST,ARJO,1,162.7405,5.7
"MON202923,MON101065,MON101082,MON101068",TEST,ARJO,1,158.6921,5.7
"MON202924,MON101065,MON101082,MON101068",TEST,ARJO,1,169.4821,5.7
"MON202925,MON101065,MON101082,MON101068",TEST,ARJO,1,177.2592,5.7
"MON202926,MON101065,MON101082,MON101068",TEST,ARJO,1,177.9157,5.7
"MON202927,MON101065,MON101082,MON101068",TEST,ARJO,1,199.7012,5.7
"MON202938,MON101065,MON101082,MON101068",TEST,ARJO,1,187.1085,5.7
"MON202939,MON101065,MON101082,MON101068",TEST,ARJO,1,177.106,5.7
"MON202940,MON101065,MON101082,MON101068",TEST,ARJO,1,160.7439,5.7
MON101066,COMM,ARJO,1,206.741,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,170.3831,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,182.2004,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,188.9925,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,179.4705,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,177.5578,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,183.249,5.7
"MON202785,MON101065,MON101082,MON101068",TEST,ARJO,1,171.1805,5.7
"MON202786,MON101065,MON101082,MON101068",TEST,ARJO,1,185.456,5.7
"MON202787,MON101065,MON101082,MON101068",TEST,ARJO,1,166.5419,5.7
"MON202788,MON101065,MON101082,MON101068",TEST,ARJO,1,179.5113,5.7
"MON202789,MON101065,MON101082,MON101068",TEST,ARJO,1,194.8573,5.7
"MON202795,MON101065,MON101082,MON101068",TEST,ARJO,1,152.0031,5.7
"MON202790,MON101065,MON101082,MON101068",TEST,ARJO,1,173.7526,5.7
"MON202796,MON101065,MON101082,MON101068",TEST,ARJO,1,194.0479,5.7
"MON202791,MON101065,MON101082,MON101068",TEST,ARJO,1,167.8002,5.7
"MON202797,MON101065,MON101082,MON101068",TEST,ARJO,1,189.8815,5.7
"MON202792,MON101065,MON101082,MON101068",TEST,ARJO,1,183.3053,5.7
"MON202798,MON101065,MON101082,MON101068",TEST,ARJO,1,186.4672,5.7
"MON202793,MON101065,MON101082,MON101068",TEST,ARJO,1,182.2805,5.7
"MON202799,MON101065,MON101082,MON101068",TEST,ARJO,1,184.4569,5.7
"MON202794,MON101065,MON101082,MON101068",TEST,ARJO,1,174.2033,5.7
"MON202800,MON101065,MON101082,MON101068",TEST,ARJO,1,177.5264,5.7
"MON202801,MON101065,MON101082,MON101068",TEST,ARJO,1,173.7702,5.7
"MON202802,MON101065,MON101082,MON101068",TEST,ARJO,1,181.3223,5.7
"MON202803,MON101065,MON101082,MON101068",TEST,ARJO,1,184.6512,5.7
"MON202815,MON101065,MON101082,MON101068",TEST,ARJO,1,161.7232,5.7
"MON202804,MON101065,MON101082,MON101068",TEST,ARJO,1,176.5842,5.7
"MON202816,MON101065,MON101082,MON101068",TEST,ARJO,1,186.3315,5.7
"MON202817,MON101065,MON101082,MON101068",TEST,ARJO,1,185.4223,5.7
"MON202818,MON101065,MON101082,MON101068",TEST,ARJO,1,172.9762,5.7
"MON202819,MON101065,MON101082,MON101068",TEST,ARJO,1,183.7568,5.7
"MON202820,MON101065,MON101082,MON101068",TEST,ARJO,1,185.6641,5.7
"MON202821,MON101065,MON101082,MON101068",TEST,ARJO,1,170.0304,5.7
"MON202822,MON101065,MON101082,MON101068",TEST,ARJO,1,184.1914,5.7
"MON202825,MON101065,MON101082,MON101068",TEST,ARJO,1,198.7747,5.7
"MON202823,MON101065,MON101082,MON101068",TEST,ARJO,1,178.9091,5.7
"MON202826,MON101065,MON101082,MON101068",TEST,ARJO,1,178.3434,5.7
"MON202824,MON101065,MON101082,MON101068",TEST,ARJO,1,170.1306,5.7
"MON202827,MON101065,MON101082,MON101068",TEST,ARJO,1,185.745,5.7
"MON202828,MON101065,MON101082,MON101068",TEST,ARJO,1,181.8915,5.7
"MON202829,MON101065,MON101082,MON101068",TEST,ARJO,1,169.0562,5.7
"MON202830,MON101065,MON101082,MON101068",TEST,ARJO,1,167.3922,5.7
"MON202831,MON101065,MON101082,MON101068",TEST,ARJO,1,187.5072,5.7
"MON202845,MON101065,MON101082,MON101068",TEST,ARJO,1,174.9323,5.7
"MON202832,MON101065,MON101082,MON101068",TEST,ARJO,1,179.7065,5.7
"MON202846,MON101065,MON101082,MON101068",TEST,ARJO,1,190.3185,5.7
"MON202833,MON101065,MON101082,MON101068",TEST,ARJO,1,176.3885,5.7
"MON202847,MON101065,MON101082,MON101068",TEST,ARJO,1,156.9835,5.7
"MON202848,MON101065,MON101082,MON101068",TEST,ARJO,1,161.4529,5.7
"MON202834,MON101065,MON101082,MON101068",TEST,ARJO,1,180.874,5.7
"MON202849,MON101065,MON101082,MON101068",TEST,ARJO,1,176.8527,5.7
"MON202850,MON101065,MON101082,MON101068",TEST,ARJO,1,162.5641,5.7
"MON202851,MON101065,MON101082,MON101068",TEST,ARJO,1,173.4121,5.7
"MON202852,MON101065,MON101082,MON101068",TEST,ARJO,1,197.6876,5.7
"MON202855,MON101065,MON101082,MON101068",TEST,ARJO,1,198.8524,5.7
"MON202856,MON101065,MON101082,MON101068",TEST,ARJO,1,177.7431,5.7
"MON202854,MON101065,MON101082,MON101068",TEST,ARJO,1,179.8603,5.7
"MON202857,MON101065,MON101082,MON101068",TEST,ARJO,1,180.8983,5.7
"MON202858,MON101065,MON101082,MON101068",TEST,ARJO,1,169.2624,5.7
"MON202859,MON101065,MON101082,MON101068",TEST,ARJO,1,199.3151,5.7
"MON202860,MON101065,MON101082,MON101068",TEST,ARJO,1,194.0111,5.7
"MON202861,MON101065,MON101082,MON101068",TEST,ARJO,1,181.7649,5.7
MON101066,COMM,ARJO,1,183.9319,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,175.1778,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,160.1937,5.7
"MON200026,MON101065,MON101068,MON101082",TEST,ARJO,1,192.0374,5.7
"MON200039,MON101065,MON101068,MON101082",TEST,ARJO,1,168.2916,5.7
"MON200074,MON101065,MON101068,MON101082",TEST,ARJO,1,173.0797,5.7
"MON200094,MON101065,MON101068,MON101082",TEST,ARJO,1,171.8324,5.7
"MON200107,MON101065,MON101068,MON101082",TEST,ARJO,1,162.4495,5.7
"MON200132,MON101065,MON101068,MON101082",TEST,ARJO,1,189.1279,5.7
"MON200159,MON101065,MON101068,MON101082",TEST,ARJO,1,181.4594,5.7
"MON200173,MON101065,MON101068,MON101082",TEST,ARJO,1,185.5378,5.7
"MON200096,MON200014,MON101065,MON101068,MON101082",TEST,ARJO,1,179.367,5.7
"MON202805,MON101065,MON101082,MON101068",TEST,ARJO,1,185.0478,5.7
"MON202806,MON101065,MON101082,MON101068",TEST,ARJO,1,186.1141,5.7
"MON202807,MON101065,MON101082,MON101068",TEST,ARJO,1,174.5785,5.7
"MON202808,MON101065,MON101082,MON101068",TEST,ARJO,1,170.8578,5.7
"MON202809,MON101065,MON101082,MON101068",TEST,ARJO,1,200.4999,5.7
"MON202810,MON101065,MON101082,MON101068",TEST,ARJO,1,173.6838,5.7
"MON202811,MON101065,MON101082,MON101068",TEST,ARJO,1,163.0758,5.7
"MON202812,MON101065,MON101082,MON101068",TEST,ARJO,1,175.3325,5.7
"MON202813,MON101065,MON101082,MON101068",TEST,ARJO,1,178.0874,5.7
"MON202814,MON101065,MON101082,MON101068",TEST,ARJO,1,182.5903,5.7
"MON202835,MON101065,MON101082,MON101068",TEST,ARJO,1,200.7668,5.7
"MON202836,MON101065,MON101082,MON101068",TEST,ARJO,1,163.4479,5.7
"MON202837,MON101065,MON101082,MON101068",TEST,ARJO,1,174.5304,5.7
"MON202838,MON101065,MON101082,MON101068",TEST,ARJO,1,178.9714,5.7
"MON202839,MON101065,MON101082,MON101068",TEST,ARJO,1,187.065,5.7
"MON202840,MON101065,MON101082,MON101068",TEST,ARJO,1,163.0744,5.7
"MON202841,MON101065,MON101082,MON101068",TEST,ARJO,1,181.4357,5.7
"MON202842,MON101065,MON101082,MON101068",TEST,ARJO,1,176.8578,5.7
"MON202843,MON101065,MON101082,MON101068",TEST,ARJO,1,184.5455,5.7
"MON202844,MON101065,MON101082,MON101068",TEST,ARJO,1,197.6429,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,182.2157,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,176.4624,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,190.6301,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,165.7017,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,1,180.5501,5.7
"MON201086,MON101065,MON101082,MON101068",TEST,ARJO,2,189.8132,5.7
"MON201085,MON101065,MON101082,MON101068",TEST,ARJO,2,146.4759,5.7
"MON201084,MON101065,MON101082,MON101068",TEST,ARJO,2,167.0288,5.7
"MON201083,MON101065,MON101082,MON101068",TEST,ARJO,2,182.3769,5.7
"MON201082,MON101065,MON101082,MON101068",TEST,ARJO,2,158.9366,5.7
"MON201081,MON101065,MON101082,MON101068",TEST,ARJO,2,187.5332,5.7
"MON201080,MON101065,MON101082,MON101068",TEST,ARJO,2,176.43,5.7
"MON201079,MON101065,MON101082,MON101068",TEST,ARJO,2,178.6959,5.7
"MON201078,MON101065,MON101082,MON101068",TEST,ARJO,2,182.9158,5.7
"MON201077,MON101065,MON101082,MON101068",TEST,ARJO,2,165.8456,5.7
"MON201076,MON101065,MON101082,MON101068",TEST,ARJO,2,149.6473,5.7
"MON201075,MON101065,MON101082,MON101068",TEST,ARJO,2,153.1169,5.7
"MON201074,MON101065,MON101082,MON101068",TEST,ARJO,2,182.6963,5.7
"MON201073,MON101065,MON101082,MON101068",TEST,ARJO,2,175.7436,5.7
"MON201072,MON101065,MON101082,MON101068",TEST,ARJO,2,185.3778,5.7
"MON201071,MON101065,MON101082,MON101068",TEST,ARJO,2,119.5247,5.7
"MON201070,MON101065,MON101082,MON101068",TEST,ARJO,2,187.4168,5.7
"MON201069,MON101065,MON101082,MON101068",TEST,ARJO,2,184.4741,5.7
"MON201068,MON101065,MON101082,MON101068",TEST,ARJO,2,156.0195,5.7
"MON201067,MON101065,MON101082,MON101068",TEST,ARJO,2,123.7389,5.7
"MON201066,MON101065,MON101082,MON101068",TEST,ARJO,2,183.3953,5.7
"MON201065,MON101065,MON101082,MON101068",TEST,ARJO,2,176.6516,5.7
"MON201064,MON101065,MON101082,MON101068",TEST,ARJO,2,154.1677,5.7
"MON201063,MON101065,MON101082,MON101068",TEST,ARJO,2,163.0143,5.7
"MON201062,MON101065,MON101082,MON101068",TEST,ARJO,2,165.7372,5.7
"MON201061,MON101065,MON101082,MON101068",TEST,ARJO,2,141.9536,5.7
"MON201060,MON101065,MON101082,MON101068",TEST,ARJO,2,161.1202,5.7
"MON201059,MON101065,MON101082,MON101068",TEST,ARJO,2,149.5654,5.7
"MON201058,MON101065,MON101082,MON101068",TEST,ARJO,2,145.0886,5.7
"MON201057,MON101065,MON101082,MON101068",TEST,ARJO,2,166.7617,5.7
"MON201056,MON101065,MON101082,MON101068",TEST,ARJO,2,167.6196,5.7
"MON201055,MON101065,MON101082,MON101068",TEST,ARJO,2,116.1644,5.7
"MON201054,MON101065,MON101082,MON101068",TEST,ARJO,2,136.9614,5.7
"MON201053,MON101065,MON101082,MON101068",TEST,ARJO,2,146.9356,5.7
"MON201052,MON101065,MON101082,MON101068",TEST,ARJO,2,172.4307,5.7
"MON201051,MON101065,MON101082,MON101068",TEST,ARJO,2,166.939,5.7
"MON201050,MON101065,MON101082,MON101068",TEST,ARJO,2,139.4071,5.7
"MON201049,MON101065,MON101082,MON101068",TEST,ARJO,2,150.9696,5.7
"MON201048,MON101065,MON101082,MON101068",TEST,ARJO,2,142.5298,5.7
"MON201047,MON101065,MON101082,MON101068",TEST,ARJO,2,184.4575,5.7
"MON201046,MON101065,MON101082,MON101068",TEST,ARJO,2,177.7749,5.7
"MON201045,MON101065,MON101082,MON101068",TEST,ARJO,2,167.7084,5.7
"MON201044,MON101065,MON101082,MON101068",TEST,ARJO,2,163.5397,5.7
"MON201043,MON101065,MON101082,MON101068",TEST,ARJO,2,176.2814,5.7
"MON201042,MON101065,MON101082,MON101068",TEST,ARJO,2,168.809,5.7
"MON201041,MON101065,MON101082,MON101068",TEST,ARJO,2,180.8485,5.7
"MON201040,MON101065,MON101082,MON101068",TEST,ARJO,2,170.8016,5.7
"MON201039,MON101065,MON101082,MON101068",TEST,ARJO,2,147.5762,5.7
"MON201038,MON101065,MON101082,MON101068",TEST,ARJO,2,138.745,5.7
"MON201037,MON101065,MON101082,MON101068",TEST,ARJO,2,185.6207,5.7
"MON201036,MON101065,MON101082,MON101068",TEST,ARJO,2,163.6701,5.7
"MON201035,MON101065,MON101082,MON101068",TEST,ARJO,2,189.1961,5.7
"MON201034,MON101065,MON101082,MON101068",TEST,ARJO,2,155.2049,5.7
"MON201033,MON101065,MON101082,MON101068",TEST,ARJO,2,164.0976,5.7
"MON201032,MON101065,MON101082,MON101068",TEST,ARJO,2,172.7491,5.7
"MON201031,MON101065,MON101082,MON101068",TEST,ARJO,2,161.9481,5.7
"MON201030,MON101065,MON101082,MON101068",TEST,ARJO,2,174.9506,5.7
"MON201029,MON101065,MON101082,MON101068",TEST,ARJO,2,190.6863,5.7
"MON201028,MON101065,MON101082,MON101068",TEST,ARJO,2,175.9402,5.7
"MON201027,MON101065,MON101082,MON101068",TEST,ARJO,2,202.8247,5.7
"MON201026,MON101065,MON101082,MON101068",TEST,ARJO,2,174.6779,5.7
"MON201025,MON101065,MON101082,MON101068",TEST,ARJO,2,168.7731,5.7
"MON201024,MON101065,MON101082,MON101068",TEST,ARJO,2,184.4136,5.7
"MON201023,MON101065,MON101082,MON101068",TEST,ARJO,2,193.4869,5.7
"MON201022,MON101065,MON101082,MON101068",TEST,ARJO,2,179.9207,5.7
"MON201021,MON101065,MON101082,MON101068",TEST,ARJO,2,171.6419,5.7
"MON201020,MON101065,MON101082,MON101068",TEST,ARJO,2,168.6511,5.7
"MON201019,MON101065,MON101082,MON101068",TEST,ARJO,2,190.253,5.7
"MON201018,MON101065,MON101082,MON101068",TEST,ARJO,2,170.2036,5.7
"MON201017,MON101065,MON101082,MON101068",TEST,ARJO,2,187.6974,5.7
"MON201016,MON101065,MON101082,MON101068",TEST,ARJO,2,108.7058,5.7
"MON201015,MON101065,MON101082,MON101068",TEST,ARJO,2,178.5922,5.7
"MON201014,MON101065,MON101082,MON101068",TEST,ARJO,2,186.6526,5.7
"MON201013,MON101065,MON101082,MON101068",TEST,ARJO,2,186.064,5.7
"MON201012,MON101065,MON101082,MON101068",TEST,ARJO,2,180.253,5.7
"MON201011,MON101065,MON101082,MON101068",TEST,ARJO,2,133.8743,5.7
"MON201010,MON101065,MON101082,MON101068",TEST,ARJO,2,165.5881,5.7
"MON201009,MON101065,MON101082,MON101068",TEST,ARJO,2,190.7391,5.7
"MON201008,MON101065,MON101082,MON101068",TEST,ARJO,2,158.876,5.7
"MON201007,MON101065,MON101082,MON101068",TEST,ARJO,2,158.4266,5.7
"MON201006,MON101065,MON101082,MON101068",TEST,ARJO,2,125.0025,5.7
"MON201005,MON101065,MON101082,MON101068",TEST,ARJO,2,178.0501,5.7
"MON201004,MON101065,MON101082,MON101068",TEST,ARJO,2,197.4026,5.7
"MON201003,MON101065,MON101082,MON101068",TEST,ARJO,2,158.8581,5.7
"MON201002,MON101065,MON101082,MON101068",TEST,ARJO,2,182.1775,5.7
"MON201001,MON101065,MON101082,MON101068",TEST,ARJO,2,167.4641,5.7
MON101066,COMM,ARJO,2,159.9646,5.7
"MON101065,MON101066,MON101068,MON101082",TEST,ARJO,2,161.2396,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,175.6131,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,174.5082,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,153.5913,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,117.5345,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,155.21,5.7
"MON101065,MON101082,MON101068",CONTROL,ARJO,2,181.2147,5.7
